,logFC,AveExpr,t,P.Value,adj.P.Val,B
WWC2,-0.527335656,4.827819327,-4.255446272,3.38E-05,0.000305551,1.69777965
ADAL,-0.361919181,4.600498916,-4.254200467,3.39E-05,0.000306965,1.692999449
SAAL1,0.372679424,6.934381429,4.252305118,3.42E-05,0.000309196,1.685729103
SLC25A12,0.376876334,6.610371256,4.250744159,3.44E-05,0.000311022,1.679743417
ZEB1,-0.703921365,5.644413857,-4.250308913,3.45E-05,0.000311436,1.678074732
DIP2B,-0.400306483,5.906829859,-4.249614484,3.46E-05,0.000312177,1.675412652
TAP2,0.563427409,5.137982512,4.249220395,3.46E-05,0.00031254,1.67390208
ANAPC2,-0.437118344,6.745967106,-4.247181414,3.49E-05,0.000314994,1.666088328
SLC39A14,0.487590291,5.413040755,4.2461605,3.51E-05,0.000316161,1.66217714
HEXB,-0.370470882,9.911415526,-4.245574781,3.52E-05,0.000316774,1.659933559
MYLIP,-0.463773757,6.964967585,-4.244914738,3.52E-05,0.000317484,1.657405583
TMED7,-0.420450285,7.818818968,-4.243882953,3.54E-05,0.000318674,1.653454468
RPS16P5,-0.568969672,7.44397135,-4.243592674,3.54E-05,0.000318885,1.652343017
ACAD8,-0.464208186,6.934290644,-4.243505039,3.55E-05,0.000318885,1.652007481
TIMM17A,0.268679932,6.540129606,4.242406712,3.56E-05,0.000320166,1.647802714
PLGRKT,0.625061515,7.754171647,4.241508474,3.57E-05,0.000321193,1.644364615
SIMC1P1,0.684895438,5.068955062,4.240040495,3.60E-05,0.000322965,1.638747045
RFWD3,0.577313505,5.918385133,4.239320206,3.61E-05,0.00032364,1.635991265
IPW,-0.679135968,4.832938883,-4.239263336,3.61E-05,0.00032364,1.635773701
EXOSC9,0.413641969,6.436450145,4.23920407,3.61E-05,0.00032364,1.635546971
KRT5,1.89727863,6.88731911,4.23841117,3.62E-05,0.000324539,1.632513897
LRRCC1,0.621492994,5.81392642,4.238262575,3.62E-05,0.000324594,1.631945527
EXOC6,-0.449873178,5.681742456,-4.237758626,3.63E-05,0.000325115,1.630018069
GPBP1,-0.332503728,8.659245933,-4.23681788,3.64E-05,0.000326125,1.62642049
VWA5A,-0.715884939,6.445038281,-4.236717214,3.64E-05,0.000326125,1.626035563
SUSD4,1.20766487,5.200055666,4.236671613,3.64E-05,0.000326125,1.625861196
TMED10,-0.303917525,8.653752802,-4.236014161,3.65E-05,0.000326821,1.623347439
RECQL4,0.628638019,6.00375347,4.235930983,3.66E-05,0.000326821,1.623029433
IQCN,-0.524225118,3.082327409,-4.23554903,3.66E-05,0.000327185,1.621569211
TMEM169,0.635740636,3.3236583,4.234984911,3.67E-05,0.000327791,1.619412755
GATA6-AS1,0.553407388,4.820213512,4.231307106,3.72E-05,0.000332552,1.605359362
MSL1,-0.586849587,7.525194592,-4.228832988,3.76E-05,0.000335744,1.595911015
CPEB3,-0.37052236,4.269062411,-4.22852662,3.77E-05,0.000336016,1.594741347
LINC02303,-1.074967208,3.304279685,-4.227348492,3.78E-05,0.000337417,1.59024407
C19orf33,-1.52622254,6.563184679,-4.227282103,3.79E-05,0.000337417,1.58999067
PSMD8,0.424855224,9.326222837,4.2269577,3.79E-05,0.000337686,1.588752523
WDR76,0.499011275,4.515721457,4.226872698,3.79E-05,0.000337686,1.588428105
ENTPD7,-0.404825937,5.403165195,-4.22651576,3.80E-05,0.000338028,1.587065891
GCM1,-0.698669696,2.517750391,-4.225848891,3.81E-05,0.000338793,1.584521108
CNOT1,0.348771745,7.297753935,4.225447533,3.81E-05,0.000339197,1.582989677
SLCO4A1,0.60236603,3.489280205,4.225193016,3.82E-05,0.0003394,1.582018595
MYOZ1,0.754754358,4.46106141,4.224488798,3.83E-05,0.000340136,1.579331983
WASHC4,-0.495795719,7.927006304,-4.224443611,3.83E-05,0.000340136,1.579159604
TRMT1,0.413006323,5.385834451,4.224277783,3.83E-05,0.000340219,1.578527023
PIP4K2C,-0.397693009,7.846506406,-4.223513903,3.84E-05,0.000341122,1.575613328
NTM,-0.57081358,5.160389218,-4.223043239,3.85E-05,0.000341624,1.573818273
DMPK,-0.384289374,4.324240688,-4.222904696,3.85E-05,0.000341669,1.573289918
ATXN2,-0.432882274,7.666976531,-4.222650173,3.86E-05,0.000341874,1.572319293
NRG2,0.582595572,3.510690902,4.222337888,3.86E-05,0.000342159,1.571128452
ASCL2,-0.602405737,3.345654122,-4.221834579,3.87E-05,0.000342708,1.569209336
SYNGR2,-0.521801765,6.78957596,-4.22093188,3.88E-05,0.000343543,1.565767807
ACYP2,0.551499341,6.566686057,4.220913219,3.88E-05,0.000343543,1.565696667
BPIFB2,-1.056920498,3.362157523,-4.220812293,3.89E-05,0.000343543,1.565311929
MYO6,-0.687815948,8.333569669,-4.220712438,3.89E-05,0.000343543,1.564931279
ZFPL1,0.325540706,5.431383731,4.220703145,3.89E-05,0.000343543,1.564895853
PREX2,-0.320237742,3.343359825,-4.21820123,3.93E-05,0.000346875,1.555360891
TNNT2,0.455329134,3.104746236,4.216277799,3.96E-05,0.000349408,1.548033704
LINC01139,1.298415069,3.246515009,4.216183615,3.96E-05,0.000349408,1.547674988
KIF15,0.566263605,5.877394094,4.214560631,3.98E-05,0.000351549,1.541494564
TCTA,-0.408658913,7.18726122,-4.213525048,4.00E-05,0.000352867,1.537552017
NCOA3,-0.426036803,6.266025337,-4.213419986,4.00E-05,0.000352867,1.537152082
MED1,-0.888071501,7.732187507,-4.212346417,4.02E-05,0.000354191,1.533065833
BRINP3-DT,-0.810699598,3.41816169,-4.212222636,4.02E-05,0.000354191,1.532594749
MCM9,0.359516388,5.113484305,4.212173692,4.02E-05,0.000354191,1.532408482
TSC22D1-AS1,-0.366390543,3.35664244,-4.211805645,4.03E-05,0.000354566,1.531007853
MYO1B,-0.517220579,7.064975175,-4.210175829,4.06E-05,0.000356646,1.524806676
NEU4,-0.521630464,4.65304615,-4.210141011,4.06E-05,0.000356646,1.524674223
GTF3C6,0.368800978,9.547862385,4.209527087,4.07E-05,0.000357354,1.522338866
MIR3142HG,0.974322855,4.346479638,4.209437937,4.07E-05,0.000357354,1.521999767
THAP10,0.459712742,5.778787642,4.209109651,4.07E-05,0.000357675,1.520751107
SLC7A5,0.829879132,7.701006647,4.207877481,4.09E-05,0.000359299,1.516065176
PHC3,0.357287441,5.73824678,4.207684741,4.10E-05,0.000359426,1.515332289
RPS6KA3,0.502041772,7.091817467,4.207421174,4.10E-05,0.000359634,1.514330128
PCSK6,0.602254996,4.16336841,4.207331075,4.10E-05,0.000359634,1.513987554
BCDIN3D,-0.456187735,5.762871161,-4.207075573,4.11E-05,0.000359852,1.513016126
TRIP13,0.637648988,7.174191848,4.206256892,4.12E-05,0.000360886,1.509903792
SH3BGR,0.928196923,5.321904484,4.206140419,4.12E-05,0.000360903,1.509461045
DCK,0.37057376,7.899058364,4.205965609,4.12E-05,0.000361005,1.508796558
SLC25A51,0.401262465,5.337192735,4.205651425,4.13E-05,0.000361309,1.507602339
KLHL11,0.364539289,5.605564727,4.203619551,4.16E-05,0.000364117,1.499880923
ADAMTS12,-0.50453751,5.538889118,-4.202447294,4.18E-05,0.000365682,1.49542756
UHRF2,0.482553926,8.666118166,4.200454913,4.22E-05,0.000368334,1.4878609
LINC02249,0.521314183,2.828877601,4.20043897,4.22E-05,0.000368334,1.487800363
BARD1,0.462656161,6.427947536,4.199019646,4.24E-05,0.000370086,1.482411862
HRK,0.554296513,3.428636442,4.198987481,4.24E-05,0.000370086,1.482289766
RNF139-DT,0.531378422,6.129131033,4.198807378,4.24E-05,0.000370086,1.48160611
RBIS,0.426912043,8.045795774,4.198743483,4.25E-05,0.000370086,1.481363577
ITGA11,-0.74741987,4.784052758,-4.198648167,4.25E-05,0.000370086,1.481001781
GABRA5,0.570464918,2.780669614,4.198629837,4.25E-05,0.000370086,1.480932203
ATOSB,-0.344260734,6.008752501,-4.196572665,4.28E-05,0.000372897,1.473125328
DYM,0.370519294,6.245709899,4.196535891,4.28E-05,0.000372897,1.472985801
EPAS1,-0.513166488,6.751595858,-4.194291149,4.32E-05,0.000376112,1.464470736
PTK2,0.468475958,7.143544402,4.193808711,4.33E-05,0.000376562,1.462641169
TOM1L2,-0.367153494,4.686688222,-4.193784501,4.33E-05,0.000376562,1.462549362
RNF135,-0.471972414,8.200235792,-4.193626912,4.33E-05,0.000376643,1.461951772
KLHL5,0.441977618,6.06739309,4.193475781,4.34E-05,0.000376714,1.461378687
OLAH,0.650640847,3.813944146,4.191830504,4.37E-05,0.000379049,1.455140949
CDKN1B,0.546306039,9.656592537,4.191591542,4.37E-05,0.000379254,1.454235141
NAT10,0.513453899,7.719716117,4.191473038,4.37E-05,0.000379276,1.453785953
FMR1,0.436788401,8.650177209,4.189371876,4.41E-05,0.000382303,1.445823284
DIAPH3,0.400965537,3.950765434,4.189281398,4.41E-05,0.000382303,1.445480475
BOLA1,0.601929403,6.558288974,4.188738362,4.42E-05,0.000382977,1.443423125
MEIS3,-0.617287141,4.836742228,-4.18560336,4.48E-05,0.000387655,1.431550098
MED21,0.481220976,7.10362785,4.185206901,4.48E-05,0.000388109,1.430049127
RPL36AL,-0.378801734,10.51237714,-4.184673014,4.49E-05,0.000388719,1.428028046
EFCC1,-0.712274263,2.989126384,-4.18460687,4.49E-05,0.000388719,1.427777666
CKS2,0.646593204,9.155943571,4.184161178,4.50E-05,0.000389252,1.426090638
UTP14C,-0.370870713,8.190737095,-4.183795321,4.51E-05,0.00038966,1.424705912
UBE2B,-0.26885234,6.546930447,-4.183577881,4.51E-05,0.000389838,1.423882974
PAICS,0.464767487,7.395248652,4.182939314,4.52E-05,0.000390673,1.421466411
FANCD2,0.328540923,4.874964572,4.181455495,4.55E-05,0.000392837,1.415852282
SFRP2,-1.209795958,9.425482885,-4.179359814,4.59E-05,0.00039598,1.407925907
HDDC2,0.476642511,7.082933285,4.179161308,4.59E-05,0.00039613,1.407175277
FAM110A,-0.602245343,6.662739033,-4.178198029,4.61E-05,0.000397354,1.403533153
FUBP1,0.347744081,6.589457999,4.178182791,4.61E-05,0.000397354,1.403475543
MYO15B,-0.494277602,5.500124804,-4.177836248,4.62E-05,0.000397741,1.40216545
FOXJ2,0.375047465,5.20729647,4.176840779,4.63E-05,0.000399162,1.398402606
LRRC8C-DT,0.651519733,2.597077003,4.174654311,4.68E-05,0.000402499,1.390140394
DYRK3,0.503415281,4.969982349,4.173976779,4.69E-05,0.000403424,1.387580861
RFX3,0.495462525,4.507679052,4.173230761,4.70E-05,0.000404303,1.384762998
ACTR10,-0.32287086,9.319411104,-4.17322515,4.70E-05,0.000404303,1.384741806
STRN3,-0.563929373,5.848344781,-4.172905718,4.71E-05,0.000404652,1.383535374
E2F1,0.48358004,5.769002265,4.170372246,4.76E-05,0.000408599,1.373969621
SLC22A18,-0.559457095,7.011411163,-4.169589411,4.77E-05,0.00040971,1.371014792
VPS37C,-0.319361197,6.946024682,-4.169161188,4.78E-05,0.000410242,1.369398648
CLCN5,0.446848366,4.674402218,4.168819762,4.79E-05,0.000410632,1.368110182
AP1M2,-0.87809534,7.30707792,-4.168702244,4.79E-05,0.000410655,1.367666712
TCF15,0.651653546,3.147058229,4.168541199,4.79E-05,0.000410673,1.36705901
UCHL1,0.925217245,5.313445502,4.168485321,4.79E-05,0.000410673,1.366848156
OSBPL5,-0.419622947,5.899570491,-4.168379816,4.79E-05,0.000410677,1.366450045
PIR,0.852047337,6.767727517,4.168035938,4.80E-05,0.000411072,1.365152523
PRORSD1P,0.717491427,3.707642844,4.166580026,4.83E-05,0.000413298,1.359660041
PDE10A,-0.561756493,4.129896183,-4.164030473,4.88E-05,0.000417352,1.350045542
ZNF507,0.336754589,5.268194339,4.163079689,4.90E-05,0.000418766,1.346461319
LRP12,0.824883282,4.776607268,4.162954998,4.90E-05,0.000418802,1.345991317
DAZAP1,0.236614295,8.427156154,4.162232284,4.91E-05,0.000419838,1.343267376
HACD3,-0.487712349,9.495157772,-4.161269003,4.93E-05,0.000421264,1.339637336
TSPAN9,-0.459793092,6.340704161,-4.161176336,4.93E-05,0.000421264,1.339288161
ABAT,-0.789901742,5.489039613,-4.158671316,4.98E-05,0.000425317,1.329851605
APPL1,0.410518822,7.216017079,4.15600809,5.04E-05,0.000429679,1.319824182
C6orf120,-0.442991214,7.593814053,-4.154802064,5.06E-05,0.000431571,1.315285058
NFKBIE,0.455026953,6.390930449,4.154265446,5.07E-05,0.000432317,1.313265735
ZNF137P,-0.608557281,5.781089278,-4.153514125,5.09E-05,0.000433269,1.310438829
EIF2AK3,-0.336669312,5.359923987,-4.153459132,5.09E-05,0.000433269,1.310231931
FDXACB1,-0.555121141,4.388663472,-4.153404801,5.09E-05,0.000433269,1.310027527
PAX7,-0.694199343,3.411405265,-4.152020661,5.12E-05,0.000435485,1.304820801
RRP9,0.426551089,5.461318907,4.151518066,5.13E-05,0.000436179,1.302930538
BPIFB1,-1.473528217,3.821290352,-4.151341659,5.13E-05,0.000436307,1.302267116
ZDHHC18,0.223099628,4.023301045,4.151165823,5.13E-05,0.000436434,1.301605867
BRI3,0.301588892,6.577079659,4.14995065,5.16E-05,0.000438371,1.297036691
STIM1,0.351545573,5.706622101,4.149833273,5.16E-05,0.000438397,1.296595398
BNC2,-0.656204181,5.234511375,-4.149319632,5.17E-05,0.000439114,1.294664429
TMEM70,0.3755081,6.718821308,4.149104068,5.18E-05,0.000439312,1.293854105
FOXD1,1.19586409,4.688278459,4.148570336,5.19E-05,0.000439976,1.2918479
CSPG4,0.962194804,4.070347937,4.148482045,5.19E-05,0.000439976,1.291516048
KIF3B,-0.300088951,8.116009707,-4.148417057,5.19E-05,0.000439976,1.291271792
B4GALT6,0.434552904,4.040216508,4.148248974,5.19E-05,0.000440091,1.290640058
UBL7,0.397537509,6.821825017,4.147918417,5.20E-05,0.000440491,1.289397737
CFDP1,0.374951767,6.510873916,4.147407155,5.21E-05,0.000441208,1.287476442
TMEM35B,0.488868486,7.317859553,4.147031046,5.22E-05,0.000441689,1.286063169
CDK2AP1,0.445525379,10.84157005,4.146811129,5.22E-05,0.000441896,1.285236853
SEC13,0.48553572,9.232075179,4.145731988,5.25E-05,0.000443616,1.281182611
SOS1,0.341127518,6.355192773,4.145246931,5.26E-05,0.000444292,1.279360573
AMPD2,0.465777063,6.974970556,4.14395132,5.28E-05,0.000446406,1.274494684
KCNN4,0.966363023,6.552449085,4.141181809,5.34E-05,0.000451163,1.264097502
RALBP1,0.357927139,7.229511249,4.141079352,5.35E-05,0.000451164,1.263712971
RXRA,-0.433914877,6.393120043,-4.140675045,5.35E-05,0.000451706,1.262195646
TPGS2,0.308222759,5.94371464,4.139986619,5.37E-05,0.000452677,1.259612331
DOK5,0.762513848,5.075911418,4.139874322,5.37E-05,0.000452677,1.259190973
NPM1,0.358800031,10.93107548,4.139828513,5.37E-05,0.000452677,1.25901909
ZDHHC12,-0.603716627,6.207545591,-4.139570527,5.38E-05,0.000452958,1.258051118
ECM2,-0.656113379,5.448669383,-4.138613912,5.40E-05,0.000454498,1.254462308
UTP14A,0.416313716,5.540495291,4.138011793,5.41E-05,0.000455402,1.252203766
KRT6B,1.671007801,6.434151919,4.135958802,5.45E-05,0.000458943,1.244505039
POLR1B,0.301452284,6.694653509,4.134810082,5.48E-05,0.000460854,1.240198707
NOP14,0.393881669,6.69267682,4.13433926,5.49E-05,0.000461469,1.238433967
CPPED1,-0.616039442,5.770240548,-4.134270541,5.49E-05,0.000461469,1.238176408
SENP7,-0.384782087,5.476045725,-4.133339249,5.51E-05,0.000462991,1.234686265
ZNF696,0.473235397,4.296558961,4.1310931,5.56E-05,0.000466946,1.226271176
ITGA9,0.491208065,4.060666846,4.130930716,5.56E-05,0.000467059,1.22566296
KIF13B,-0.556848665,6.810289994,-4.130807563,5.57E-05,0.000467098,1.225201697
UEVLD,-0.378365544,6.098844209,-4.130304154,5.58E-05,0.000467843,1.223316321
ITGA1,-0.48070426,5.049990616,-4.130093045,5.58E-05,0.000468047,1.22252573
NT5DC4,0.381942863,2.884407978,4.129849434,5.59E-05,0.00046831,1.221613462
PHGDH,0.793766685,7.675700715,4.128360187,5.62E-05,0.000470894,1.216037522
RNASEH2A,0.543348122,7.442261031,4.127221036,5.65E-05,0.000472835,1.211773509
GGH,0.754851948,8.131759449,4.125792616,5.68E-05,0.000475167,1.206428081
PWAR6,-0.783408121,5.990426288,-4.125776623,5.68E-05,0.000475167,1.20636824
RPS16,0.198815124,11.07697993,4.124347939,5.71E-05,0.000477672,1.201023365
WRAP73,0.320340969,6.149735279,4.123057567,5.74E-05,0.000479927,1.196197241
FCHO2,-0.435396082,5.863222377,-4.122731425,5.75E-05,0.000480354,1.194977635
ABCA13,0.599167653,2.320198898,4.120616395,5.80E-05,0.0004842,1.187070406
SNF8,-0.659015572,7.956800495,-4.119799499,5.82E-05,0.000485573,1.184017258
PRSS16,1.031876075,5.137054513,4.119623893,5.82E-05,0.000485716,1.183360999
ANOS1,-0.572747968,4.906315201,-4.119180177,5.83E-05,0.000486375,1.181702878
CHST1,-0.62857878,5.375856142,-4.117674707,5.86E-05,0.000489085,1.176078193
THY1,-0.809115901,7.479198923,-4.117424028,5.87E-05,0.000489374,1.17514178
LBP,-1.492219238,3.939369047,-4.117031357,5.88E-05,0.000489827,1.173675048
SGCD,-0.594104229,4.601691032,-4.116988024,5.88E-05,0.000489827,1.173513193
CGRRF1,-0.423222926,6.637460619,-4.116381542,5.89E-05,0.000490807,1.171248066
MSL3,0.281876895,6.086727566,4.115783578,5.91E-05,0.000491772,1.169015019
LMAN2,-0.435337184,5.669790441,-4.115616592,5.91E-05,0.000491901,1.168391473
PLAAT2,-0.4861703,3.735772674,-4.114340582,5.94E-05,0.000494192,1.163627374
PLA2R1,-0.413700583,3.466002849,-4.114171307,5.95E-05,0.000494325,1.162995462
RPRD2,0.358535591,6.934766155,4.113012357,5.97E-05,0.000496397,1.158669617
TRAF3,0.344687295,5.826831092,4.111006664,6.02E-05,0.000500149,1.15118563
RAP1GAP,-0.438220656,5.456916278,-4.109413775,6.06E-05,0.000503106,1.145244111
DUSP7,0.398298493,4.644378529,4.108968303,6.07E-05,0.000503791,1.143582827
TFEB,0.517478191,5.462680678,4.108551455,6.08E-05,0.00050442,1.142028426
ANGPT2,-0.489516709,4.893582527,-4.107562375,6.10E-05,0.000505996,1.138340723
OTULIN,0.432423204,5.003681672,4.107517792,6.11E-05,0.000505996,1.138174515
NUDT6,0.540474353,5.505931242,4.107459155,6.11E-05,0.000505996,1.137955917
ELOB,0.392690237,8.109308213,4.10674841,6.12E-05,0.000507216,1.13530647
TMEM106B,-0.364128348,7.400931942,-4.10636474,6.13E-05,0.000507666,1.133876418
KRT24,-0.754110041,3.228011974,-4.106322723,6.13E-05,0.000507666,1.133719813
SCYL3,-0.422993563,6.706073762,-4.104498119,6.18E-05,0.000511068,1.126920539
HTRA3,-0.632493699,5.96463343,-4.104429595,6.18E-05,0.000511068,1.126665238
COG6,-0.387254926,5.540758035,-4.103431131,6.20E-05,0.000512882,1.12294563
GPLD1,0.430321115,3.663681497,4.103097384,6.21E-05,0.000513354,1.121702479
BTN2A1,0.327856988,6.016589223,4.102944826,6.22E-05,0.00051346,1.121134252
KATNAL2,0.602353644,3.55256913,4.102490949,6.23E-05,0.000514176,1.119443821
DOLPP1,-0.365386359,7.046169365,-4.101703801,6.25E-05,0.000515571,1.116512513
SRSF10,0.290668469,7.715470479,4.101558536,6.25E-05,0.000515662,1.115971604
GAREM2,0.57793822,4.213987561,4.10011352,6.29E-05,0.000518404,1.110591787
CENPE,0.626919938,6.235081235,4.099618967,6.30E-05,0.000519211,1.108750917
SHQ1,-0.294199846,7.202823643,-4.098481146,6.33E-05,0.000521339,1.104516315
PTEN,-0.475039963,6.477224121,-4.098253363,6.33E-05,0.000521601,1.103668695
IL17RC,0.560005805,5.870894529,4.097919999,6.34E-05,0.000522081,1.102428261
SGCB,0.607315482,6.115265138,4.097785957,6.34E-05,0.00052215,1.101929519
APOF,-0.652910402,2.519654615,-4.096970095,6.36E-05,0.000523625,1.098894164
HOXD-AS2,-0.6943481,4.61961355,-4.096621115,6.37E-05,0.000524139,1.097595963
MOAP1,-0.367912596,8.155912145,-4.095486656,6.40E-05,0.00052628,1.093376414
FAM111A-DT,-0.482404419,5.883414405,-4.094707887,6.42E-05,0.000527645,1.090480391
LINC03032,0.65868659,3.240491394,4.09462915,6.42E-05,0.000527645,1.090187617
ZNF587,-0.441126523,6.564056214,-4.094150936,6.44E-05,0.000528326,1.088409527
SERPINF1,-0.738958095,9.405853651,-4.094101642,6.44E-05,0.000528326,1.088226252
PPFIA2,-0.540635174,3.463525588,-4.093730451,6.45E-05,0.00052889,1.086846224
HDAC5,0.461974045,5.112942459,4.092833816,6.47E-05,0.000530553,1.083513112
NOL9,0.288376011,6.872128535,4.091532191,6.50E-05,0.00053307,1.078675575
RAB6B,0.567051298,4.565787375,4.091330164,6.51E-05,0.000533097,1.077924851
NIBAN2,-0.456832412,6.881308189,-4.09125944,6.51E-05,0.000533097,1.07766205
SGIP1,-0.746269809,4.4829213,-4.091205572,6.51E-05,0.000533097,1.077461883
KCNQ5,0.723257732,2.950866543,4.091119482,6.51E-05,0.000533097,1.077141992
ZC3H12C,0.498539539,4.276758577,4.089670018,6.55E-05,0.000535937,1.071756952
PNPT1,0.421414267,8.390775213,4.089554726,6.55E-05,0.00053597,1.071328687
CHERP,0.320297765,6.258321515,4.089425794,6.56E-05,0.000536031,1.070849765
ABI2,0.329917925,6.535677602,4.089276134,6.56E-05,0.000536137,1.070293867
TEDC2,0.66833829,4.642808505,4.089171034,6.56E-05,0.000536148,1.069903492
PRSS33,0.944625233,3.739430618,4.08895715,6.57E-05,0.00053632,1.069109086
SLC6A8,0.755428554,6.736407091,4.088890038,6.57E-05,0.00053632,1.068859823
ZNF552,-0.334670476,4.588782961,-4.088598174,6.58E-05,0.00053663,1.067775856
CSRNP2,-0.358478346,6.65875131,-4.088544065,6.58E-05,0.00053663,1.067574904
BIRC7,-0.499870335,4.498516481,-4.088162056,6.59E-05,0.000537227,1.06615625
KIAA1755,0.569287165,3.623141555,4.087632119,6.60E-05,0.000538138,1.064188423
STXBP1,-0.584669344,6.774049475,-4.086990753,6.62E-05,0.000539287,1.061807103
SEMA4G,0.599441358,4.684957089,4.084333012,6.69E-05,0.000544742,1.05194251
PAM16,0.447254443,6.620076011,4.084029248,6.70E-05,0.00054518,1.05081538
DESI2,0.33717779,6.020394488,4.083699506,6.71E-05,0.00054556,1.04959194
ZNF296,-0.810527666,4.415928119,-4.083653537,6.71E-05,0.00054556,1.049421389
CIMIP2C,0.716397942,4.570414717,4.083454095,6.71E-05,0.000545774,1.048681446
XPO6,0.274476487,8.130419564,4.083105746,6.72E-05,0.000546309,1.047389119
MXD4,-0.378771143,6.479858569,-4.082550438,6.74E-05,0.00054728,1.045329192
ENTREP1,0.790847209,5.810104411,4.082455594,6.74E-05,0.00054728,1.044977389
TRAPPC3,0.330158872,8.109968211,4.082054182,6.75E-05,0.000547931,1.043488518
NOP56,0.343664561,7.976831768,4.081947614,6.75E-05,0.000547947,1.043093265
PHF20,-0.290400814,6.332920017,-4.080631067,6.79E-05,0.000550575,1.038211025
PRDX5,-0.367033933,9.584104311,-4.079386907,6.82E-05,0.000553041,1.033598421
NAA10,0.474810548,8.066243224,4.079295986,6.82E-05,0.000553041,1.033261386
RIN2,-0.460956454,7.096443907,-4.078020785,6.86E-05,0.000555602,1.02853499
COL13A1,-0.499946175,4.720439664,-4.077866075,6.86E-05,0.000555724,1.027961659
FGF12,-0.618119952,3.333669609,-4.076984925,6.89E-05,0.000557434,1.024696587
GPR84,0.664140773,4.90539439,4.076008864,6.91E-05,0.000559357,1.021080508
CACNA1A,0.361075106,3.0098818,4.07510648,6.94E-05,0.000561125,1.01773802
ATP5MC2,-0.316152271,6.399378061,-4.074983231,6.94E-05,0.000561178,1.017281546
ABCC4,-0.598121046,4.346152919,-4.074384006,6.96E-05,0.000562282,1.01506237
EBNA1BP2,0.403810825,8.845810334,4.071006741,7.05E-05,0.000569563,1.002560029
EFCAB11,-0.418259263,5.49989877,-4.070273786,7.07E-05,0.000570982,0.999847825
FOXG1,0.716729266,2.901919934,4.06979446,7.08E-05,0.000571666,0.998074361
RPA4,0.568503999,4.341576272,4.06977082,7.08E-05,0.000571666,0.997986898
PDGFB,-0.413610606,4.284428905,-4.069478653,7.09E-05,0.0005721,0.996905996
MMP11,-0.583769794,5.151712367,-4.067790957,7.14E-05,0.000575676,0.990663444
ZFHX3,-0.36553535,4.579733727,-4.067661922,7.14E-05,0.000575744,0.990186247
MRPL48,0.438924688,7.620117914,4.066543995,7.17E-05,0.000577849,0.98605248
XRCC4,-0.341384865,4.824015912,-4.066533807,7.17E-05,0.000577849,0.986014812
LAMTOR1,-0.3454425,8.858956097,-4.066248772,7.18E-05,0.000578272,0.984960988
CDH2,-0.887544072,4.508408733,-4.065090526,7.21E-05,0.000580678,0.980679376
MIR99AHG,-0.559122592,4.583063161,-4.063818267,7.25E-05,0.000583355,0.975977468
DNAJC6,0.606959632,4.260790512,4.061708897,7.31E-05,0.000587969,0.968184515
PRSS1,0.692489878,2.648075182,4.0598645,7.36E-05,0.000592003,0.961373234
RORC,-0.86113144,5.071646647,-4.059135879,7.38E-05,0.000593371,0.95868317
MRPL41,-0.358428118,5.469068062,-4.059077735,7.39E-05,0.000593371,0.958468519
C1RL-AS1,0.4334068,4.901706006,4.0586416,7.40E-05,0.000594156,0.956858526
FAM27E3,0.543786539,4.720945798,4.058284603,7.41E-05,0.000594757,0.955540774
BEND7,0.460029969,3.777696008,4.057744509,7.42E-05,0.000595745,0.953547355
BCAM,-0.623089528,5.552254031,-4.057654966,7.43E-05,0.000595745,0.953216884
INHBB,-1.0561197,7.163670538,-4.057565347,7.43E-05,0.000595745,0.95288614
KCNJ12,-0.714172325,3.571289215,-4.056535128,7.46E-05,0.000597922,0.949084483
TFR2,0.440101678,4.307906761,4.055620657,7.49E-05,0.000599834,0.945710621
TOMM34,0.395556081,7.399689863,4.055232557,7.50E-05,0.000600515,0.94427895
DSTN,-0.361455441,9.091866292,-4.053168872,7.56E-05,0.000605149,0.936668079
SLBP,0.475326207,9.123137626,4.051345549,7.61E-05,0.000609245,0.929946333
RTP4,1.256669008,6.232115347,4.051179995,7.62E-05,0.000609405,0.929336139
CD46,-0.586381997,8.993745074,-4.049994392,7.65E-05,0.000611959,0.924966863
TBX5-AS1,-0.346819358,3.129784954,-4.049831528,7.66E-05,0.000611959,0.924366745
DCX,1.039614238,3.20586103,4.049815545,7.66E-05,0.000611959,0.924307854
TSHZ3,-0.588056554,6.137020517,-4.049113143,7.68E-05,0.000613406,0.9217199
TNNI2,1.013216255,2.642722949,4.048586463,7.70E-05,0.000614434,0.91977963
ANO7,-0.580057406,3.556336855,-4.0483255,7.70E-05,0.000614825,0.91881833
NR1D2,0.493324469,7.514329732,4.048014579,7.71E-05,0.000615336,0.917673063
RPN2,-0.298928156,10.95383027,-4.04672555,7.75E-05,0.000618162,0.91292576
ABCA6,-0.654015777,4.511705546,-4.046607922,7.76E-05,0.000618162,0.912492616
P4HA3,-0.508717699,3.364653988,-4.046547926,7.76E-05,0.000618162,0.912271697
TCTN1,-0.384217477,6.041350089,-4.046331734,7.76E-05,0.000618447,0.911475644
CLEC4E,0.494908429,4.492461835,4.045920938,7.78E-05,0.000619203,0.90996313
SPATA13,-0.393456258,5.148053061,-4.044026725,7.83E-05,0.000623562,0.902990445
ZNF763,-0.485600273,4.80480939,-4.04258832,7.88E-05,0.000626834,0.89769742
ZFAND1,0.515261955,7.978201273,4.041178418,7.92E-05,0.000629986,0.892510793
